household,article_aligned,pv_mode,event_mode,grid,qe,qp,label,E_kWh,P_kW,g_pp,rho_pct,rho_pv_pct,dispatch_violation,is_pareto,is_frozen
id03,False,native,event_window,3x3,0.75,0.9,E75-P90,4.626,4.135,1.11667808712,1.51674479646,0.40006670934,0,True,False
id03,False,native,event_window,3x3,0.9,0.5,E90-P50,8.522,0.646,0.830496083064,1.2305627924,0.40006670934,0,False,True
id03,False,native,event_window,3x3,0.9,0.75,E90-P75,8.522,1.544,1.09195715896,1.4920238683,0.40006670934,0,False,False
id03,False,native,event_window,3x3,0.9,0.9,E90-P90,8.522,4.135,1.11667808712,1.51674479646,0.40006670934,0,False,False
id03,False,native,event_window,5x5,0.25,0.25,E25-P25,0,0,0,0.40006670934,0.40006670934,0,False,True
id03,False,native,event_window,5x5,0.25,0.5,E25-P50,0,0.646,0,0.40006670934,0.40006670934,0,False,False
id03,False,native,event_window,5x5,0.25,0.75,E25-P75,0,1.544,0,0.40006670934,0.40006670934,0,False,False
id03,False,native,event_window,5x5,0.25,0.9,E25-P90,0,4.135,0,0.40006670934,0.40006670934,0,False,False
id03,False,native,event_window,5x5,0.25,0.95,E25-P95,0,4.782,0,0.40006670934,0.40006670934,0,False,False
id03,False,native,event_window,5x5,0.5,0.25,E50-P25,1.408,0,0,0.40006670934,0.40006670934,0,False,True
id03,False,native,event_window,5x5,0.5,0.5,E50-P50,1.408,0.646,0.796643086145,1.19670979549,0.40006670934,0,True,False
id03,False,native,event_window,5x5,0.5,0.75,E50-P75,1.408,1.544,0.987002241433,1.38706895077,0.40006670934,0,True,True
id03,False,native,event_window,5x5,0.5,0.9,E50-P90,1.408,4.135,1.01172316958,1.41178987892,0.40006670934,0,True,False
id03,False,native,event_window,5x5,0.5,0.95,E50-P95,1.408,4.782,1.01172316958,1.41178987892,0.40006670934,0,False,False
id03,False,native,event_window,5x5,0.75,0.25,E75-P25,4.626,0,0,0.40006670934,0.40006670934,0,False,True
id03,False,native,event_window,5x5,0.75,0.5,E75-P50,4.626,0.646,0.830496083064,1.2305627924,0.40006670934,0,True,False
id03,False,native,event_window,5x5,0.75,0.75,E75-P75,4.626,1.544,1.09195715896,1.4920238683,0.40006670934,0,True,False
id03,False,native,event_window,5x5,0.75,0.9,E75-P90,4.626,4.135,1.11667808712,1.51674479646,0.40006670934,0,True,False
id03,False,native,event_window,5x5,0.75,0.95,E75-P95,4.626,4.782,1.11667808712,1.51674479646,0.40006670934,0,False,False
id03,False,native,event_window,5x5,0.9,0.25,E90-P25,8.522,0,0,0.40006670934,0.40006670934,0,False,False
id03,False,native,event_window,5x5,0.9,0.5,E90-P50,8.522,0.646,0.830496083064,1.2305627924,0.40006670934,0,False,False
id03,False,native,event_window,5x5,0.9,0.75,E90-P75,8.522,1.544,1.09195715896,1.4920238683,0.40006670934,0,False,False
id03,False,native,event_window,5x5,0.9,0.9,E90-P90,8.522,4.135,1.11667808712,1.51674479646,0.40006670934,0,False,False
id03,False,native,event_window,5x5,0.9,0.95,E90-P95,8.522,4.782,1.11667808712,1.51674479646,0.40006670934,0,False,False
id03,False,native,event_window,5x5,0.95,0.25,E95-P25,9.716,0,0,0.40006670934,0.40006670934,0,False,False
id03,False,native,event_window,5x5,0.95,0.5,E95-P50,9.716,0.646,0.830496083064,1.2305627924,0.40006670934,0,False,False
id03,False,native,event_window,5x5,0.95,0.75,E95-P75,9.716,1.544,1.09195715896,1.4920238683,0.40006670934,0,False,False
id03,False,native,event_window,5x5,0.95,0.9,E95-P90,9.716,4.135,1.11667808712,1.51674479646,0.40006670934,0,False,False
id03,False,native,event_window,5x5,0.95,0.95,E95-P95,9.716,4.782,1.11667808712,1.51674479646,0.40006670934,0,False,False
id04,False,native,event_window,3x3,0.5,0.5,E50-P50,3.327,1.479,2.82979568363,3.30398445385,0.47418877022,1.11022302463e-16,True,True
id04,False,native,event_window,3x3,0.5,0.75,E50-P75,3.327,2.153,2.83936426906,3.31355303928,0.47418877022,1.11022302463e-16,True,False
id04,False,native,event_window,3x3,0.5,0.9,E50-P90,3.327,3.554,2.83936426906,3.31355303928,0.47418877022,1.11022302463e-16,False,False
id04,False,native,event_window,3x3,0.75,0.5,E75-P50,7.506,1.479,2.92135711515,3.39554588537,0.47418877022,1.11022302463e-16,True,True
id04,False,native,event_window,3x3,0.75,0.75,E75-P75,7.506,2.153,2.9337314871,3.40792025732,0.47418877022,1.11022302463e-16,True,True
id04,False,native,event_window,3x3,0.75,0.9,E75-P90,7.506,3.554,2.9337314871,3.40792025732,0.47418877022,1.11022302463e-16,False,False
id04,False,native,event_window,3x3,0.9,0.5,E90-P50,11.329,1.479,2.92135711515,3.39554588537,0.47418877022,1.11022302463e-16,False,True
id04,False,native,event_window,3x3,0.9,0.75,E90-P75,11.329,2.153,2.9337314871,3.40792025732,0.47418877022,1.11022302463e-16,False,False
id04,False,native,event_window,3x3,0.9,0.9,E90-P90,11.329,3.554,2.9337314871,3.40792025732,0.47418877022,1.11022302463e-16,False,False
id04,False,native,event_window,5x5,0.25,0.25,E25-P25,0.056,0.023,0.0938424423247,0.568031212545,0.47418877022,8.67361737988e-19,True,True
id04,False,native,event_window,5x5,0.25,0.5,E25-P50,0.056,1.479,0.108047867191,0.582236637411,0.47418877022,6.93889390391e-18,True,False
id04,False,native,event_window,5x5,0.25,0.75,E25-P75,0.056,2.153,0.108047867191,0.582236637411,0.47418877022,6.93889390391e-18,False,False
id04,False,native,event_window,5x5,0.25,0.9,E25-P90,0.056,3.554,0.108047867191,0.582236637411,0.47418877022,6.93889390391e-18,False,False
id04,False,native,event_window,5x5,0.25,0.95,E25-P95,0.056,3.852,0.108047867191,0.582236637411,0.47418877022,6.93889390391e-18,False,False
id04,False,native,event_window,5x5,0.5,0.25,E50-P25,3.327,0.023,0.148929103188,0.623117873408,0.47418877022,8.67361737988e-19,True,True
id04,False,native,event_window,5x5,0.5,0.5,E50-P50,3.327,1.479,2.82979568363,3.30398445385,0.47418877022,1.11022302463e-16,True,False
id04,False,native,event_window,5x5,0.5,0.75,E50-P75,3.327,2.153,2.83936426906,3.31355303928,0.47418877022,1.11022302463e-16,True,True
id04,False,native,event_window,5x5,0.5,0.9,E50-P90,3.327,3.554,2.83936426906,3.31355303928,0.47418877022,1.11022302463e-16,False,False
id04,False,native,event_window,5x5,0.5,0.95,E50-P95,3.327,3.852,2.83936426906,3.31355303928,0.47418877022,1.11022302463e-16,False,False
id04,False,native,event_window,5x5,0.75,0.25,E75-P25,7.506,0.023,0.148929103188,0.623117873408,0.47418877022,8.67361737988e-19,False,True
id04,False,native,event_window,5x5,0.75,0.5,E75-P50,7.506,1.479,2.92135711515,3.39554588537,0.47418877022,1.11022302463e-16,True,False
id04,False,native,event_window,5x5,0.75,0.75,E75-P75,7.506,2.153,2.9337314871,3.40792025732,0.47418877022,1.11022302463e-16,True,False
id04,False,native,event_window,5x5,0.75,0.9,E75-P90,7.506,3.554,2.9337314871,3.40792025732,0.47418877022,1.11022302463e-16,False,False
id04,False,native,event_window,5x5,0.75,0.95,E75-P95,7.506,3.852,2.9337314871,3.40792025732,0.47418877022,1.11022302463e-16,False,False
id04,False,native,event_window,5x5,0.9,0.25,E90-P25,11.329,0.023,0.148929103188,0.623117873408,0.47418877022,8.67361737988e-19,False,False
id04,False,native,event_window,5x5,0.9,0.5,E90-P50,11.329,1.479,2.92135711515,3.39554588537,0.47418877022,1.11022302463e-16,False,False
id04,False,native,event_window,5x5,0.9,0.75,E90-P75,11.329,2.153,2.9337314871,3.40792025732,0.47418877022,1.11022302463e-16,False,False
id04,False,native,event_window,5x5,0.9,0.9,E90-P90,11.329,3.554,2.9337314871,3.40792025732,0.47418877022,1.11022302463e-16,False,False
id04,False,native,event_window,5x5,0.9,0.95,E90-P95,11.329,3.852,2.9337314871,3.40792025732,0.47418877022,1.11022302463e-16,False,False
id04,False,native,event_window,5x5,0.95,0.25,E95-P25,12.13,0.023,0.148929103188,0.623117873408,0.47418877022,8.67361737988e-19,False,False
id04,False,native,event_window,5x5,0.95,0.5,E95-P50,12.13,1.479,2.92135711515,3.39554588537,0.47418877022,1.11022302463e-16,False,False
id04,False,native,event_window,5x5,0.95,0.75,E95-P75,12.13,2.153,2.9337314871,3.40792025732,0.47418877022,1.11022302463e-16,False,False
id04,False,native,event_window,5x5,0.95,0.9,E95-P90,12.13,3.554,2.9337314871,3.40792025732,0.47418877022,1.11022302463e-16,False,False
id04,False,native,event_window,5x5,0.95,0.95,E95-P95,12.13,3.852,2.9337314871,3.40792025732,0.47418877022,1.11022302463e-16,False,False
id01,True,energy_matched,event_window,3x3,0.5,0.5,E50-P50,12.721,4.249,3.11773580863,6.77965212001,3.66191631137,1.73472347598e-18,True,True
id01,True,energy_matched,event_window,3x3,0.5,0.75,E50-P75,12.721,5.763,3.11773580863,6.77965212001,3.66191631137,1.73472347598e-18,False,False
id01,True,energy_matched,event_window,3x3,0.5,0.9,E50-P90,12.721,6.505,3.11773580863,6.77965212001,3.66191631137,1.73472347598e-18,False,False
id01,True,energy_matched,event_window,3x3,0.75,0.5,E75-P50,25.448,4.249,3.11773580863,6.77965212001,3.66191631137,1.73472347598e-18,False,True
id01,True,energy_matched,event_window,3x3,0.75,0.75,E75-P75,25.448,5.763,3.11773580863,6.77965212001,3.66191631137,1.73472347598e-18,False,True
id01,True,energy_matched,event_window,3x3,0.75,0.9,E75-P90,25.448,6.505,3.11773580863,6.77965212001,3.66191631137,1.73472347598e-18,False,False
id01,True,energy_matched,event_window,3x3,0.9,0.5,E90-P50,33.893,4.249,3.11773580863,6.77965212001,3.66191631137,1.73472347598e-18,False,True
id01,True,energy_matched,event_window,3x3,0.9,0.75,E90-P75,33.893,5.763,3.11773580863,6.77965212001,3.66191631137,1.73472347598e-18,False,False
id01,True,energy_matched,event_window,3x3,0.9,0.9,E90-P90,33.893,6.505,3.11773580863,6.77965212001,3.66191631137,1.73472347598e-18,False,False
id01,True,energy_matched,event_window,5x5,0.25,0.25,E25-P25,4.947,1.714,2.71358784284,6.37550415421,3.66191631137,1.73472347598e-18,True,True
id01,True,energy_matched,event_window,5x5,0.25,0.5,E25-P50,4.947,4.249,3.08146098146,6.74337729283,3.66191631137,1.73472347598e-18,True,False
id01,True,energy_matched,event_window,5x5,0.25,0.75,E25-P75,4.947,5.763,3.08146098146,6.74337729283,3.66191631137,1.73472347598e-18,False,False
id01,True,energy_matched,event_window,5x5,0.25,0.9,E25-P90,4.947,6.505,3.08146098146,6.74337729283,3.66191631137,1.73472347598e-18,False,False
id01,True,energy_matched,event_window,5x5,0.25,0.95,E25-P95,4.947,6.659,3.08146098146,6.74337729283,3.66191631137,1.73472347598e-18,False,False
id01,True,energy_matched,event_window,5x5,0.5,0.25,E50-P25,12.721,1.714,2.71358784284,6.37550415421,3.66191631137,1.73472347598e-18,False,True
id01,True,energy_matched,event_window,5x5,0.5,0.5,E50-P50,12.721,4.249,3.11773580863,6.77965212001,3.66191631137,1.73472347598e-18,True,False
id01,True,energy_matched,event_window,5x5,0.5,0.75,E50-P75,12.721,5.763,3.11773580863,6.77965212001,3.66191631137,1.73472347598e-18,False,True
id01,True,energy_matched,event_window,5x5,0.5,0.9,E50-P90,12.721,6.505,3.11773580863,6.77965212001,3.66191631137,1.73472347598e-18,False,False
id01,True,energy_matched,event_window,5x5,0.5,0.95,E50-P95,12.721,6.659,3.11773580863,6.77965212001,3.66191631137,1.73472347598e-18,False,False
id01,True,energy_matched,event_window,5x5,0.75,0.25,E75-P25,25.448,1.714,2.71358784284,6.37550415421,3.66191631137,1.73472347598e-18,False,True
id01,True,energy_matched,event_window,5x5,0.75,0.5,E75-P50,25.448,4.249,3.11773580863,6.77965212001,3.66191631137,1.73472347598e-18,False,False
id01,True,energy_matched,event_window,5x5,0.75,0.75,E75-P75,25.448,5.763,3.11773580863,6.77965212001,3.66191631137,1.73472347598e-18,False,False
id01,True,energy_matched,event_window,5x5,0.75,0.9,E75-P90,25.448,6.505,3.11773580863,6.77965212001,3.66191631137,1.73472347598e-18,False,False
id01,True,energy_matched,event_window,5x5,0.75,0.95,E75-P95,25.448,6.659,3.11773580863,6.77965212001,3.66191631137,1.73472347598e-18,False,False
id01,True,energy_matched,event_window,5x5,0.9,0.25,E90-P25,33.893,1.714,2.71358784284,6.37550415421,3.66191631137,1.73472347598e-18,False,False
id01,True,energy_matched,event_window,5x5,0.9,0.5,E90-P50,33.893,4.249,3.11773580863,6.77965212001,3.66191631137,1.73472347598e-18,False,False
id01,True,energy_matched,event_window,5x5,0.9,0.75,E90-P75,33.893,5.763,3.11773580863,6.77965212001,3.66191631137,1.73472347598e-18,False,False
id01,True,energy_matched,event_window,5x5,0.9,0.9,E90-P90,33.893,6.505,3.11773580863,6.77965212001,3.66191631137,1.73472347598e-18,False,False
id01,True,energy_matched,event_window,5x5,0.9,0.95,E90-P95,33.893,6.659,3.11773580863,6.77965212001,3.66191631137,1.73472347598e-18,False,False
id01,True,energy_matched,event_window,5x5,0.95,0.25,E95-P25,37.891,1.714,2.71358784284,6.37550415421,3.66191631137,1.73472347598e-18,False,False
id01,True,energy_matched,event_window,5x5,0.95,0.5,E95-P50,37.891,4.249,3.11773580863,6.77965212001,3.66191631137,1.73472347598e-18,False,False
id01,True,energy_matched,event_window,5x5,0.95,0.75,E95-P75,37.891,5.763,3.11773580863,6.77965212001,3.66191631137,1.73472347598e-18,False,False
id01,True,energy_matched,event_window,5x5,0.95,0.9,E95-P90,37.891,6.505,3.11773580863,6.77965212001,3.66191631137,1.73472347598e-18,False,False
id01,True,energy_matched,event_window,5x5,0.95,0.95,E95-P95,37.891,6.659,3.11773580863,6.77965212001,3.66191631137,1.73472347598e-18,False,False
id02,True,energy_matched,event_window,3x3,0.5,0.5,E50-P50,21.057,5.617,5.94709787733,9.61128136281,3.66418348548,4.33680868994e-19,True,True
id02,True,energy_matched,event_window,3x3,0.5,0.75,E50-P75,21.057,12.035,6.04699011885,9.71117360433,3.66418348548,4.33680868994e-19,True,False
id02,True,energy_matched,event_window,3x3,0.5,0.9,E50-P90,21.057,14.186,6.04699011885,9.71117360433,3.66418348548,4.33680868994e-19,False,False
id02,True,energy_matched,event_window,3x3,0.75,0.5,E75-P50,51.363,5.617,5.94709787733,9.61128136281,3.66418348548,4.33680868994e-19,False,True
id02,True,energy_matched,event_window,3x3,0.75,0.75,E75-P75,51.363,12.035,6.04699011885,9.71117360433,3.66418348548,4.33680868994e-19,False,True
id02,True,energy_matched,event_window,3x3,0.75,0.9,E75-P90,51.363,14.186,6.04699011885,9.71117360433,3.66418348548,4.33680868994e-19,False,False
id02,True,energy_matched,event_window,3x3,0.9,0.5,E90-P50,73.477,5.617,5.94709787733,9.61128136281,3.66418348548,4.33680868994e-19,False,True
id02,True,energy_matched,event_window,3x3,0.9,0.75,E90-P75,73.477,12.035,6.04699011885,9.71117360433,3.66418348548,4.33680868994e-19,False,False
id02,True,energy_matched,event_window,3x3,0.9,0.9,E90-P90,73.477,14.186,6.04699011885,9.71117360433,3.66418348548,4.33680868994e-19,False,False
id02,True,energy_matched,event_window,5x5,0.25,0.25,E25-P25,0,0,0,3.66418348548,3.66418348548,0,False,True
id02,True,energy_matched,event_window,5x5,0.25,0.5,E25-P50,0,5.617,0,3.66418348548,3.66418348548,0,False,False
id02,True,energy_matched,event_window,5x5,0.25,0.75,E25-P75,0,12.035,0,3.66418348548,3.66418348548,0,False,False
id02,True,energy_matched,event_window,5x5,0.25,0.9,E25-P90,0,14.186,0,3.66418348548,3.66418348548,0,False,False
id02,True,energy_matched,event_window,5x5,0.25,0.95,E25-P95,0,14.686,0,3.66418348548,3.66418348548,0,False,False
id02,True,energy_matched,event_window,5x5,0.5,0.25,E50-P25,21.057,0,0,3.66418348548,3.66418348548,0,False,True
id02,True,energy_matched,event_window,5x5,0.5,0.5,E50-P50,21.057,5.617,5.94709787733,9.61128136281,3.66418348548,4.33680868994e-19,True,False
id02,True,energy_matched,event_window,5x5,0.5,0.75,E50-P75,21.057,12.035,6.04699011885,9.71117360433,3.66418348548,4.33680868994e-19,True,True
id02,True,energy_matched,event_window,5x5,0.5,0.9,E50-P90,21.057,14.186,6.04699011885,9.71117360433,3.66418348548,4.33680868994e-19,False,False
id02,True,energy_matched,event_window,5x5,0.5,0.95,E50-P95,21.057,14.686,6.04699011885,9.71117360433,3.66418348548,4.33680868994e-19,False,False
id02,True,energy_matched,event_window,5x5,0.75,0.25,E75-P25,51.363,0,0,3.66418348548,3.66418348548,0,False,True
id02,True,energy_matched,event_window,5x5,0.75,0.5,E75-P50,51.363,5.617,5.94709787733,9.61128136281,3.66418348548,4.33680868994e-19,False,False
id02,True,energy_matched,event_window,5x5,0.75,0.75,E75-P75,51.363,12.035,6.04699011885,9.71117360433,3.66418348548,4.33680868994e-19,False,False
id02,True,energy_matched,event_window,5x5,0.75,0.9,E75-P90,51.363,14.186,6.04699011885,9.71117360433,3.66418348548,4.33680868994e-19,False,False
id02,True,energy_matched,event_window,5x5,0.75,0.95,E75-P95,51.363,14.686,6.04699011885,9.71117360433,3.66418348548,4.33680868994e-19,False,False
id02,True,energy_matched,event_window,5x5,0.9,0.25,E90-P25,73.477,0,0,3.66418348548,3.66418348548,0,False,False
id02,True,energy_matched,event_window,5x5,0.9,0.5,E90-P50,73.477,5.617,5.94709787733,9.61128136281,3.66418348548,4.33680868994e-19,False,False
id02,True,energy_matched,event_window,5x5,0.9,0.75,E90-P75,73.477,12.035,6.04699011885,9.71117360433,3.66418348548,4.33680868994e-19,False,False
id02,True,energy_matched,event_window,5x5,0.9,0.9,E90-P90,73.477,14.186,6.04699011885,9.71117360433,3.66418348548,4.33680868994e-19,False,False
id02,True,energy_matched,event_window,5x5,0.9,0.95,E90-P95,73.477,14.686,6.04699011885,9.71117360433,3.66418348548,4.33680868994e-19,False,False
id02,True,energy_matched,event_window,5x5,0.95,0.25,E95-P25,85.197,0,0,3.66418348548,3.66418348548,0,False,False
id02,True,energy_matched,event_window,5x5,0.95,0.5,E95-P50,85.197,5.617,5.94709787733,9.61128136281,3.66418348548,4.33680868994e-19,False,False
id02,True,energy_matched,event_window,5x5,0.95,0.75,E95-P75,85.197,12.035,6.04699011885,9.71117360433,3.66418348548,4.33680868994e-19,False,False
id02,True,energy_matched,event_window,5x5,0.95,0.9,E95-P90,85.197,14.186,6.04699011885,9.71117360433,3.66418348548,4.33680868994e-19,False,False
id02,True,energy_matched,event_window,5x5,0.95,0.95,E95-P95,85.197,14.686,6.04699011885,9.71117360433,3.66418348548,4.33680868994e-19,False,False
id03,True,energy_matched,event_window,3x3,0.5,0.5,E50-P50,9.551,3.478,3.60243905778,6.35278168887,2.75034263109,0,True,True
id03,True,energy_matched,event_window,3x3,0.5,0.75,E50-P75,9.551,6.743,3.74236080277,6.49270343385,2.75034263109,0,True,False
id03,True,energy_matched,event_window,3x3,0.5,0.9,E50-P90,9.551,9.53,3.74236080277,6.49270343385,2.75034263109,0,False,False
id03,True,energy_matched,event_window,3x3,0.75,0.5,E75-P50,31.356,3.478,3.72570177716,6.47604440825,2.75034263109,0,True,True
id03,True,energy_matched,event_window,3x3,0.75,0.75,E75-P75,31.356,6.743,3.86562352215,6.61596615323,2.75034263109,0,True,True
id03,True,energy_matched,event_window,3x3,0.75,0.9,E75-P90,31.356,9.53,3.86562352215,6.61596615323,2.75034263109,0,False,False
id03,True,energy_matched,event_window,3x3,0.9,0.5,E90-P50,58.959,3.478,3.72570177716,6.47604440825,2.75034263109,0,False,True
id03,True,energy_matched,event_window,3x3,0.9,0.75,E90-P75,58.959,6.743,3.86562352215,6.61596615323,2.75034263109,0,False,False
id03,True,energy_matched,event_window,3x3,0.9,0.9,E90-P90,58.959,9.53,3.86562352215,6.61596615323,2.75034263109,0,False,False
id03,True,energy_matched,event_window,5x5,0.25,0.25,E25-P25,0,0,0,2.75034263109,2.75034263109,0,False,True
id03,True,energy_matched,event_window,5x5,0.25,0.5,E25-P50,0,3.478,0,2.75034263109,2.75034263109,0,False,False
id03,True,energy_matched,event_window,5x5,0.25,0.75,E25-P75,0,6.743,0,2.75034263109,2.75034263109,0,False,False
id03,True,energy_matched,event_window,5x5,0.25,0.9,E25-P90,0,9.53,0,2.75034263109,2.75034263109,0,False,False
id03,True,energy_matched,event_window,5x5,0.25,0.95,E25-P95,0,10.119,0,2.75034263109,2.75034263109,0,False,False
id03,True,energy_matched,event_window,5x5,0.5,0.25,E50-P25,9.551,0,0,2.75034263109,2.75034263109,0,False,True
id03,True,energy_matched,event_window,5x5,0.5,0.5,E50-P50,9.551,3.478,3.60243905778,6.35278168887,2.75034263109,0,True,False
id03,True,energy_matched,event_window,5x5,0.5,0.75,E50-P75,9.551,6.743,3.74236080277,6.49270343385,2.75034263109,0,True,True
id03,True,energy_matched,event_window,5x5,0.5,0.9,E50-P90,9.551,9.53,3.74236080277,6.49270343385,2.75034263109,0,False,False
id03,True,energy_matched,event_window,5x5,0.5,0.95,E50-P95,9.551,10.119,3.74236080277,6.49270343385,2.75034263109,0,False,False
id03,True,energy_matched,event_window,5x5,0.75,0.25,E75-P25,31.356,0,0,2.75034263109,2.75034263109,0,False,True
id03,True,energy_matched,event_window,5x5,0.75,0.5,E75-P50,31.356,3.478,3.72570177716,6.47604440825,2.75034263109,0,True,False
id03,True,energy_matched,event_window,5x5,0.75,0.75,E75-P75,31.356,6.743,3.86562352215,6.61596615323,2.75034263109,0,True,False
id03,True,energy_matched,event_window,5x5,0.75,0.9,E75-P90,31.356,9.53,3.86562352215,6.61596615323,2.75034263109,0,False,False
id03,True,energy_matched,event_window,5x5,0.75,0.95,E75-P95,31.356,10.119,3.86562352215,6.61596615323,2.75034263109,0,False,False
id03,True,energy_matched,event_window,5x5,0.9,0.25,E90-P25,58.959,0,0,2.75034263109,2.75034263109,0,False,False
id03,True,energy_matched,event_window,5x5,0.9,0.5,E90-P50,58.959,3.478,3.72570177716,6.47604440825,2.75034263109,0,False,False
id03,True,energy_matched,event_window,5x5,0.9,0.75,E90-P75,58.959,6.743,3.86562352215,6.61596615323,2.75034263109,0,False,False
id03,True,energy_matched,event_window,5x5,0.9,0.9,E90-P90,58.959,9.53,3.86562352215,6.61596615323,2.75034263109,0,False,False
id03,True,energy_matched,event_window,5x5,0.9,0.95,E90-P95,58.959,10.119,3.86562352215,6.61596615323,2.75034263109,0,False,False
id03,True,energy_matched,event_window,5x5,0.95,0.25,E95-P25,66.709,0,0,2.75034263109,2.75034263109,0,False,False
id03,True,energy_matched,event_window,5x5,0.95,0.5,E95-P50,66.709,3.478,3.72570177716,6.47604440825,2.75034263109,0,False,False
id03,True,energy_matched,event_window,5x5,0.95,0.75,E95-P75,66.709,6.743,3.86562352215,6.61596615323,2.75034263109,0,False,False
id03,True,energy_matched,event_window,5x5,0.95,0.9,E95-P90,66.709,9.53,3.86562352215,6.61596615323,2.75034263109,0,False,False
id03,True,energy_matched,event_window,5x5,0.95,0.95,E95-P95,66.709,10.119,3.86562352215,6.61596615323,2.75034263109,0,False,False
id04,True,energy_matched,event_window,3x3,0.5,0.5,E50-P50,14.119,4.052,8.85729326039,10.1657559174,1.30846265701,0,True,True
id04,True,energy_matched,event_window,3x3,0.5,0.75,E50-P75,14.119,7.327,9.04045061086,10.3489132679,1.30846265701,0,True,False
id04,True,energy_matched,event_window,3x3,0.5,0.9,E50-P90,14.119,8.293,9.04045061086,10.3489132679,1.30846265701,0,False,False
id04,True,energy_matched,event_window,3x3,0.75,0.5,E75-P50,31.196,4.052,8.92411961598,10.232582273,1.30846265701,0,True,True
id04,True,energy_matched,event_window,3x3,0.75,0.75,E75-P75,31.196,7.327,9.2774842173,10.5859468743,1.30846265701,0,True,True
id04,True,energy_matched,event_window,3x3,0.75,0.9,E75-P90,31.196,8.293,9.2774842173,10.5859468743,1.30846265701,0,False,False
id04,True,energy_matched,event_window,3x3,0.9,0.5,E90-P50,48.825,4.052,8.92411961598,10.232582273,1.30846265701,0,False,True
id04,True,energy_matched,event_window,3x3,0.9,0.75,E90-P75,48.825,7.327,9.2774842173,10.5859468743,1.30846265701,0,False,False
id04,True,energy_matched,event_window,3x3,0.9,0.9,E90-P90,48.825,8.293,9.2774842173,10.5859468743,1.30846265701,0,False,False
id04,True,energy_matched,event_window,5x5,0.25,0.25,E25-P25,0.243,0.095,0.402489309495,1.71095196651,1.30846265701,0,True,True
id04,True,energy_matched,event_window,5x5,0.25,0.5,E25-P50,0.243,4.052,0.455059352289,1.7635220093,1.30846265701,6.93889390391e-18,True,False
id04,True,energy_matched,event_window,5x5,0.25,0.75,E25-P75,0.243,7.327,0.455059352289,1.7635220093,1.30846265701,6.93889390391e-18,False,False
id04,True,energy_matched,event_window,5x5,0.25,0.9,E25-P90,0.243,8.293,0.455059352289,1.7635220093,1.30846265701,6.93889390391e-18,False,False
id04,True,energy_matched,event_window,5x5,0.25,0.95,E25-P95,0.243,8.446,0.455059352289,1.7635220093,1.30846265701,6.93889390391e-18,False,False
id04,True,energy_matched,event_window,5x5,0.5,0.25,E50-P25,14.119,0.095,0.610954702252,1.91941735927,1.30846265701,0,True,True
id04,True,energy_matched,event_window,5x5,0.5,0.5,E50-P50,14.119,4.052,8.85729326039,10.1657559174,1.30846265701,0,True,False
id04,True,energy_matched,event_window,5x5,0.5,0.75,E50-P75,14.119,7.327,9.04045061086,10.3489132679,1.30846265701,0,True,True
id04,True,energy_matched,event_window,5x5,0.5,0.9,E50-P90,14.119,8.293,9.04045061086,10.3489132679,1.30846265701,0,False,False
id04,True,energy_matched,event_window,5x5,0.5,0.95,E50-P95,14.119,8.446,9.04045061086,10.3489132679,1.30846265701,0,False,False
id04,True,energy_matched,event_window,5x5,0.75,0.25,E75-P25,31.196,0.095,0.610954702252,1.91941735927,1.30846265701,0,False,True
id04,True,energy_matched,event_window,5x5,0.75,0.5,E75-P50,31.196,4.052,8.92411961598,10.232582273,1.30846265701,0,True,False
id04,True,energy_matched,event_window,5x5,0.75,0.75,E75-P75,31.196,7.327,9.2774842173,10.5859468743,1.30846265701,0,True,False
id04,True,energy_matched,event_window,5x5,0.75,0.9,E75-P90,31.196,8.293,9.2774842173,10.5859468743,1.30846265701,0,False,False
id04,True,energy_matched,event_window,5x5,0.75,0.95,E75-P95,31.196,8.446,9.2774842173,10.5859468743,1.30846265701,0,False,False
id04,True,energy_matched,event_window,5x5,0.9,0.25,E90-P25,48.825,0.095,0.610954702252,1.91941735927,1.30846265701,0,False,False
id04,True,energy_matched,event_window,5x5,0.9,0.5,E90-P50,48.825,4.052,8.92411961598,10.232582273,1.30846265701,0,False,False
id04,True,energy_matched,event_window,5x5,0.9,0.75,E90-P75,48.825,7.327,9.2774842173,10.5859468743,1.30846265701,0,False,False
id04,True,energy_matched,event_window,5x5,0.9,0.9,E90-P90,48.825,8.293,9.2774842173,10.5859468743,1.30846265701,0,False,False
id04,True,energy_matched,event_window,5x5,0.9,0.95,E90-P95,48.825,8.446,9.2774842173,10.5859468743,1.30846265701,0,False,False
id04,True,energy_matched,event_window,5x5,0.95,0.25,E95-P25,51.279,0.095,0.610954702252,1.91941735927,1.30846265701,0,False,False
id04,True,energy_matched,event_window,5x5,0.95,0.5,E95-P50,51.279,4.052,8.92411961598,10.232582273,1.30846265701,0,False,False
id04,True,energy_matched,event_window,5x5,0.95,0.75,E95-P75,51.279,7.327,9.2774842173,10.5859468743,1.30846265701,0,False,False
id04,True,energy_matched,event_window,5x5,0.95,0.9,E95-P90,51.279,8.293,9.2774842173,10.5859468743,1.30846265701,0,False,False
id04,True,energy_matched,event_window,5x5,0.95,0.95,E95-P95,51.279,8.446,9.2774842173,10.5859468743,1.30846265701,0,False,False
