household,article_aligned,pv_mode,raw_charging_events,generic_valid_events,article_aligned_events,nonpositive_or_missing_energy,energy_gt_64_kwh,active_power_gt_7p4_kw,max_energy_kwh,max_active_avg_kw,max_reconstruction_residual_kwh,pv_rows,pv_missing_raw,pv_negative_raw,pv_above_1p05_kwh_raw,pv_min_raw_kwh,pv_max_raw_kwh,pv_missing_after_article_alignment,active_days,cal_days,hold_days,admitted_energy_kwh,event_mode,pv_scale,grid,axis,quantile,value,unit
id01,True,energy_matched,153,153,151,0,2,0,66.204,6.89122807018,7.1054273576e-15,52945,0,1,1,-0.6572017773,2.14159104663,0,150,105,45,2804.517,event_window,3.4561503614,3x3,E,0.5,12.721,kWh
id01,True,energy_matched,153,153,151,0,2,0,66.204,6.89122807018,7.1054273576e-15,52945,0,1,1,-0.6572017773,2.14159104663,0,150,105,45,2804.517,event_window,3.4561503614,3x3,E,0.75,25.448,kWh
id01,True,energy_matched,153,153,151,0,2,0,66.204,6.89122807018,7.1054273576e-15,52945,0,1,1,-0.6572017773,2.14159104663,0,150,105,45,2804.517,event_window,3.4561503614,3x3,E,0.9,33.893,kWh
id01,True,energy_matched,153,153,151,0,2,0,66.204,6.89122807018,7.1054273576e-15,52945,0,1,1,-0.6572017773,2.14159104663,0,150,105,45,2804.517,event_window,3.4561503614,3x3,P,0.5,4.249,kW
id01,True,energy_matched,153,153,151,0,2,0,66.204,6.89122807018,7.1054273576e-15,52945,0,1,1,-0.6572017773,2.14159104663,0,150,105,45,2804.517,event_window,3.4561503614,3x3,P,0.75,5.763,kW
id01,True,energy_matched,153,153,151,0,2,0,66.204,6.89122807018,7.1054273576e-15,52945,0,1,1,-0.6572017773,2.14159104663,0,150,105,45,2804.517,event_window,3.4561503614,3x3,P,0.9,6.505,kW
id01,True,energy_matched,153,153,151,0,2,0,66.204,6.89122807018,7.1054273576e-15,52945,0,1,1,-0.6572017773,2.14159104663,0,150,105,45,2804.517,event_window,3.4561503614,5x5,E,0.25,4.947,kWh
id01,True,energy_matched,153,153,151,0,2,0,66.204,6.89122807018,7.1054273576e-15,52945,0,1,1,-0.6572017773,2.14159104663,0,150,105,45,2804.517,event_window,3.4561503614,5x5,E,0.5,12.721,kWh
id01,True,energy_matched,153,153,151,0,2,0,66.204,6.89122807018,7.1054273576e-15,52945,0,1,1,-0.6572017773,2.14159104663,0,150,105,45,2804.517,event_window,3.4561503614,5x5,E,0.75,25.448,kWh
id01,True,energy_matched,153,153,151,0,2,0,66.204,6.89122807018,7.1054273576e-15,52945,0,1,1,-0.6572017773,2.14159104663,0,150,105,45,2804.517,event_window,3.4561503614,5x5,E,0.9,33.893,kWh
id01,True,energy_matched,153,153,151,0,2,0,66.204,6.89122807018,7.1054273576e-15,52945,0,1,1,-0.6572017773,2.14159104663,0,150,105,45,2804.517,event_window,3.4561503614,5x5,E,0.95,37.891,kWh
id01,True,energy_matched,153,153,151,0,2,0,66.204,6.89122807018,7.1054273576e-15,52945,0,1,1,-0.6572017773,2.14159104663,0,150,105,45,2804.517,event_window,3.4561503614,5x5,P,0.25,1.714,kW
id01,True,energy_matched,153,153,151,0,2,0,66.204,6.89122807018,7.1054273576e-15,52945,0,1,1,-0.6572017773,2.14159104663,0,150,105,45,2804.517,event_window,3.4561503614,5x5,P,0.5,4.249,kW
id01,True,energy_matched,153,153,151,0,2,0,66.204,6.89122807018,7.1054273576e-15,52945,0,1,1,-0.6572017773,2.14159104663,0,150,105,45,2804.517,event_window,3.4561503614,5x5,P,0.75,5.763,kW
id01,True,energy_matched,153,153,151,0,2,0,66.204,6.89122807018,7.1054273576e-15,52945,0,1,1,-0.6572017773,2.14159104663,0,150,105,45,2804.517,event_window,3.4561503614,5x5,P,0.9,6.505,kW
id01,True,energy_matched,153,153,151,0,2,0,66.204,6.89122807018,7.1054273576e-15,52945,0,1,1,-0.6572017773,2.14159104663,0,150,105,45,2804.517,event_window,3.4561503614,5x5,P,0.95,6.659,kW
id02,True,energy_matched,295,292,287,3,5,0,71.266,7.28076138681,7.1054273576e-15,54095,0,1,1,-1.85739632977,2.20274038952,0,256,179,77,7968.785,event_window,8.98699446808,3x3,E,0.5,21.057,kWh
id02,True,energy_matched,295,292,287,3,5,0,71.266,7.28076138681,7.1054273576e-15,54095,0,1,1,-1.85739632977,2.20274038952,0,256,179,77,7968.785,event_window,8.98699446808,3x3,E,0.75,51.363,kWh
id02,True,energy_matched,295,292,287,3,5,0,71.266,7.28076138681,7.1054273576e-15,54095,0,1,1,-1.85739632977,2.20274038952,0,256,179,77,7968.785,event_window,8.98699446808,3x3,E,0.9,73.477,kWh
id02,True,energy_matched,295,292,287,3,5,0,71.266,7.28076138681,7.1054273576e-15,54095,0,1,1,-1.85739632977,2.20274038952,0,256,179,77,7968.785,event_window,8.98699446808,3x3,P,0.5,5.617,kW
id02,True,energy_matched,295,292,287,3,5,0,71.266,7.28076138681,7.1054273576e-15,54095,0,1,1,-1.85739632977,2.20274038952,0,256,179,77,7968.785,event_window,8.98699446808,3x3,P,0.75,12.035,kW
id02,True,energy_matched,295,292,287,3,5,0,71.266,7.28076138681,7.1054273576e-15,54095,0,1,1,-1.85739632977,2.20274038952,0,256,179,77,7968.785,event_window,8.98699446808,3x3,P,0.9,14.186,kW
id02,True,energy_matched,295,292,287,3,5,0,71.266,7.28076138681,7.1054273576e-15,54095,0,1,1,-1.85739632977,2.20274038952,0,256,179,77,7968.785,event_window,8.98699446808,5x5,E,0.25,0,kWh
id02,True,energy_matched,295,292,287,3,5,0,71.266,7.28076138681,7.1054273576e-15,54095,0,1,1,-1.85739632977,2.20274038952,0,256,179,77,7968.785,event_window,8.98699446808,5x5,E,0.5,21.057,kWh
id02,True,energy_matched,295,292,287,3,5,0,71.266,7.28076138681,7.1054273576e-15,54095,0,1,1,-1.85739632977,2.20274038952,0,256,179,77,7968.785,event_window,8.98699446808,5x5,E,0.75,51.363,kWh
id02,True,energy_matched,295,292,287,3,5,0,71.266,7.28076138681,7.1054273576e-15,54095,0,1,1,-1.85739632977,2.20274038952,0,256,179,77,7968.785,event_window,8.98699446808,5x5,E,0.9,73.477,kWh
id02,True,energy_matched,295,292,287,3,5,0,71.266,7.28076138681,7.1054273576e-15,54095,0,1,1,-1.85739632977,2.20274038952,0,256,179,77,7968.785,event_window,8.98699446808,5x5,E,0.95,85.197,kWh
id02,True,energy_matched,295,292,287,3,5,0,71.266,7.28076138681,7.1054273576e-15,54095,0,1,1,-1.85739632977,2.20274038952,0,256,179,77,7968.785,event_window,8.98699446808,5x5,P,0.25,0,kW
id02,True,energy_matched,295,292,287,3,5,0,71.266,7.28076138681,7.1054273576e-15,54095,0,1,1,-1.85739632977,2.20274038952,0,256,179,77,7968.785,event_window,8.98699446808,5x5,P,0.5,5.617,kW
id02,True,energy_matched,295,292,287,3,5,0,71.266,7.28076138681,7.1054273576e-15,54095,0,1,1,-1.85739632977,2.20274038952,0,256,179,77,7968.785,event_window,8.98699446808,5x5,P,0.75,12.035,kW
id02,True,energy_matched,295,292,287,3,5,0,71.266,7.28076138681,7.1054273576e-15,54095,0,1,1,-1.85739632977,2.20274038952,0,256,179,77,7968.785,event_window,8.98699446808,5x5,P,0.9,14.186,kW
id02,True,energy_matched,295,292,287,3,5,0,71.266,7.28076138681,7.1054273576e-15,54095,0,1,1,-1.85739632977,2.20274038952,0,256,179,77,7968.785,event_window,8.98699446808,5x5,P,0.95,14.686,kW
id03,True,energy_matched,89,89,87,0,2,0,64.842,7.37090352221,7.1054273576e-15,52129,0,0,1,0,2.75350796761,0,133,93,40,2567.928,event_window,6.78398558912,3x3,E,0.5,9.551,kWh
id03,True,energy_matched,89,89,87,0,2,0,64.842,7.37090352221,7.1054273576e-15,52129,0,0,1,0,2.75350796761,0,133,93,40,2567.928,event_window,6.78398558912,3x3,E,0.75,31.356,kWh
id03,True,energy_matched,89,89,87,0,2,0,64.842,7.37090352221,7.1054273576e-15,52129,0,0,1,0,2.75350796761,0,133,93,40,2567.928,event_window,6.78398558912,3x3,E,0.9,58.959,kWh
id03,True,energy_matched,89,89,87,0,2,0,64.842,7.37090352221,7.1054273576e-15,52129,0,0,1,0,2.75350796761,0,133,93,40,2567.928,event_window,6.78398558912,3x3,P,0.5,3.478,kW
id03,True,energy_matched,89,89,87,0,2,0,64.842,7.37090352221,7.1054273576e-15,52129,0,0,1,0,2.75350796761,0,133,93,40,2567.928,event_window,6.78398558912,3x3,P,0.75,6.743,kW
id03,True,energy_matched,89,89,87,0,2,0,64.842,7.37090352221,7.1054273576e-15,52129,0,0,1,0,2.75350796761,0,133,93,40,2567.928,event_window,6.78398558912,3x3,P,0.9,9.53,kW
id03,True,energy_matched,89,89,87,0,2,0,64.842,7.37090352221,7.1054273576e-15,52129,0,0,1,0,2.75350796761,0,133,93,40,2567.928,event_window,6.78398558912,5x5,E,0.25,0,kWh
id03,True,energy_matched,89,89,87,0,2,0,64.842,7.37090352221,7.1054273576e-15,52129,0,0,1,0,2.75350796761,0,133,93,40,2567.928,event_window,6.78398558912,5x5,E,0.5,9.551,kWh
id03,True,energy_matched,89,89,87,0,2,0,64.842,7.37090352221,7.1054273576e-15,52129,0,0,1,0,2.75350796761,0,133,93,40,2567.928,event_window,6.78398558912,5x5,E,0.75,31.356,kWh
id03,True,energy_matched,89,89,87,0,2,0,64.842,7.37090352221,7.1054273576e-15,52129,0,0,1,0,2.75350796761,0,133,93,40,2567.928,event_window,6.78398558912,5x5,E,0.9,58.959,kWh
id03,True,energy_matched,89,89,87,0,2,0,64.842,7.37090352221,7.1054273576e-15,52129,0,0,1,0,2.75350796761,0,133,93,40,2567.928,event_window,6.78398558912,5x5,E,0.95,66.709,kWh
id03,True,energy_matched,89,89,87,0,2,0,64.842,7.37090352221,7.1054273576e-15,52129,0,0,1,0,2.75350796761,0,133,93,40,2567.928,event_window,6.78398558912,5x5,P,0.25,0,kW
id03,True,energy_matched,89,89,87,0,2,0,64.842,7.37090352221,7.1054273576e-15,52129,0,0,1,0,2.75350796761,0,133,93,40,2567.928,event_window,6.78398558912,5x5,P,0.5,3.478,kW
id03,True,energy_matched,89,89,87,0,2,0,64.842,7.37090352221,7.1054273576e-15,52129,0,0,1,0,2.75350796761,0,133,93,40,2567.928,event_window,6.78398558912,5x5,P,0.75,6.743,kW
id03,True,energy_matched,89,89,87,0,2,0,64.842,7.37090352221,7.1054273576e-15,52129,0,0,1,0,2.75350796761,0,133,93,40,2567.928,event_window,6.78398558912,5x5,P,0.9,9.53,kW
id03,True,energy_matched,89,89,87,0,2,0,64.842,7.37090352221,7.1054273576e-15,52129,0,0,1,0,2.75350796761,0,133,93,40,2567.928,event_window,6.78398558912,5x5,P,0.95,10.119,kW
id04,True,energy_matched,201,200,200,1,0,0,59.239,7.36693548387,7.1054273576e-15,53569,0,1,2,-0.00224905353572,2.94944772843,0,267,186,81,5691.801,event_window,4.19904860331,3x3,E,0.5,14.119,kWh
id04,True,energy_matched,201,200,200,1,0,0,59.239,7.36693548387,7.1054273576e-15,53569,0,1,2,-0.00224905353572,2.94944772843,0,267,186,81,5691.801,event_window,4.19904860331,3x3,E,0.75,31.196,kWh
id04,True,energy_matched,201,200,200,1,0,0,59.239,7.36693548387,7.1054273576e-15,53569,0,1,2,-0.00224905353572,2.94944772843,0,267,186,81,5691.801,event_window,4.19904860331,3x3,E,0.9,48.825,kWh
id04,True,energy_matched,201,200,200,1,0,0,59.239,7.36693548387,7.1054273576e-15,53569,0,1,2,-0.00224905353572,2.94944772843,0,267,186,81,5691.801,event_window,4.19904860331,3x3,P,0.5,4.052,kW
id04,True,energy_matched,201,200,200,1,0,0,59.239,7.36693548387,7.1054273576e-15,53569,0,1,2,-0.00224905353572,2.94944772843,0,267,186,81,5691.801,event_window,4.19904860331,3x3,P,0.75,7.327,kW
id04,True,energy_matched,201,200,200,1,0,0,59.239,7.36693548387,7.1054273576e-15,53569,0,1,2,-0.00224905353572,2.94944772843,0,267,186,81,5691.801,event_window,4.19904860331,3x3,P,0.9,8.293,kW
id04,True,energy_matched,201,200,200,1,0,0,59.239,7.36693548387,7.1054273576e-15,53569,0,1,2,-0.00224905353572,2.94944772843,0,267,186,81,5691.801,event_window,4.19904860331,5x5,E,0.25,0.243,kWh
id04,True,energy_matched,201,200,200,1,0,0,59.239,7.36693548387,7.1054273576e-15,53569,0,1,2,-0.00224905353572,2.94944772843,0,267,186,81,5691.801,event_window,4.19904860331,5x5,E,0.5,14.119,kWh
id04,True,energy_matched,201,200,200,1,0,0,59.239,7.36693548387,7.1054273576e-15,53569,0,1,2,-0.00224905353572,2.94944772843,0,267,186,81,5691.801,event_window,4.19904860331,5x5,E,0.75,31.196,kWh
id04,True,energy_matched,201,200,200,1,0,0,59.239,7.36693548387,7.1054273576e-15,53569,0,1,2,-0.00224905353572,2.94944772843,0,267,186,81,5691.801,event_window,4.19904860331,5x5,E,0.9,48.825,kWh
id04,True,energy_matched,201,200,200,1,0,0,59.239,7.36693548387,7.1054273576e-15,53569,0,1,2,-0.00224905353572,2.94944772843,0,267,186,81,5691.801,event_window,4.19904860331,5x5,E,0.95,51.279,kWh
id04,True,energy_matched,201,200,200,1,0,0,59.239,7.36693548387,7.1054273576e-15,53569,0,1,2,-0.00224905353572,2.94944772843,0,267,186,81,5691.801,event_window,4.19904860331,5x5,P,0.25,0.095,kW
id04,True,energy_matched,201,200,200,1,0,0,59.239,7.36693548387,7.1054273576e-15,53569,0,1,2,-0.00224905353572,2.94944772843,0,267,186,81,5691.801,event_window,4.19904860331,5x5,P,0.5,4.052,kW
id04,True,energy_matched,201,200,200,1,0,0,59.239,7.36693548387,7.1054273576e-15,53569,0,1,2,-0.00224905353572,2.94944772843,0,267,186,81,5691.801,event_window,4.19904860331,5x5,P,0.75,7.327,kW
id04,True,energy_matched,201,200,200,1,0,0,59.239,7.36693548387,7.1054273576e-15,53569,0,1,2,-0.00224905353572,2.94944772843,0,267,186,81,5691.801,event_window,4.19904860331,5x5,P,0.9,8.293,kW
id04,True,energy_matched,201,200,200,1,0,0,59.239,7.36693548387,7.1054273576e-15,53569,0,1,2,-0.00224905353572,2.94944772843,0,267,186,81,5691.801,event_window,4.19904860331,5x5,P,0.95,8.446,kW
id01,True,native,153,153,151,0,2,0,66.204,6.89122807018,7.1054273576e-15,52945,0,1,1,-0.6572017773,2.14159104663,0,138,96,42,2804.517,active_time_frontloaded,1,3x3,E,0.5,3.791,kWh
id01,True,native,153,153,151,0,2,0,66.204,6.89122807018,7.1054273576e-15,52945,0,1,1,-0.6572017773,2.14159104663,0,138,96,42,2804.517,active_time_frontloaded,1,3x3,E,0.75,6.066,kWh
id01,True,native,153,153,151,0,2,0,66.204,6.89122807018,7.1054273576e-15,52945,0,1,1,-0.6572017773,2.14159104663,0,138,96,42,2804.517,active_time_frontloaded,1,3x3,E,0.9,8.026,kWh
id01,True,native,153,153,151,0,2,0,66.204,6.89122807018,7.1054273576e-15,52945,0,1,1,-0.6572017773,2.14159104663,0,138,96,42,2804.517,active_time_frontloaded,1,3x3,P,0.5,1.604,kW
id01,True,native,153,153,151,0,2,0,66.204,6.89122807018,7.1054273576e-15,52945,0,1,1,-0.6572017773,2.14159104663,0,138,96,42,2804.517,active_time_frontloaded,1,3x3,P,0.75,3.164,kW
id01,True,native,153,153,151,0,2,0,66.204,6.89122807018,7.1054273576e-15,52945,0,1,1,-0.6572017773,2.14159104663,0,138,96,42,2804.517,active_time_frontloaded,1,3x3,P,0.9,6.153,kW
id01,True,native,153,153,151,0,2,0,66.204,6.89122807018,7.1054273576e-15,52945,0,1,1,-0.6572017773,2.14159104663,0,138,96,42,2804.517,active_time_frontloaded,1,5x5,E,0.25,1.636,kWh
id01,True,native,153,153,151,0,2,0,66.204,6.89122807018,7.1054273576e-15,52945,0,1,1,-0.6572017773,2.14159104663,0,138,96,42,2804.517,active_time_frontloaded,1,5x5,E,0.5,3.791,kWh
id01,True,native,153,153,151,0,2,0,66.204,6.89122807018,7.1054273576e-15,52945,0,1,1,-0.6572017773,2.14159104663,0,138,96,42,2804.517,active_time_frontloaded,1,5x5,E,0.75,6.066,kWh
id01,True,native,153,153,151,0,2,0,66.204,6.89122807018,7.1054273576e-15,52945,0,1,1,-0.6572017773,2.14159104663,0,138,96,42,2804.517,active_time_frontloaded,1,5x5,E,0.9,8.026,kWh
id01,True,native,153,153,151,0,2,0,66.204,6.89122807018,7.1054273576e-15,52945,0,1,1,-0.6572017773,2.14159104663,0,138,96,42,2804.517,active_time_frontloaded,1,5x5,E,0.95,10.494,kWh
id01,True,native,153,153,151,0,2,0,66.204,6.89122807018,7.1054273576e-15,52945,0,1,1,-0.6572017773,2.14159104663,0,138,96,42,2804.517,active_time_frontloaded,1,5x5,P,0.25,0.658,kW
id01,True,native,153,153,151,0,2,0,66.204,6.89122807018,7.1054273576e-15,52945,0,1,1,-0.6572017773,2.14159104663,0,138,96,42,2804.517,active_time_frontloaded,1,5x5,P,0.5,1.604,kW
id01,True,native,153,153,151,0,2,0,66.204,6.89122807018,7.1054273576e-15,52945,0,1,1,-0.6572017773,2.14159104663,0,138,96,42,2804.517,active_time_frontloaded,1,5x5,P,0.75,3.164,kW
id01,True,native,153,153,151,0,2,0,66.204,6.89122807018,7.1054273576e-15,52945,0,1,1,-0.6572017773,2.14159104663,0,138,96,42,2804.517,active_time_frontloaded,1,5x5,P,0.9,6.153,kW
id01,True,native,153,153,151,0,2,0,66.204,6.89122807018,7.1054273576e-15,52945,0,1,1,-0.6572017773,2.14159104663,0,138,96,42,2804.517,active_time_frontloaded,1,5x5,P,0.95,6.394,kW
id02,True,native,295,292,287,3,5,0,71.266,7.28076138681,7.1054273576e-15,54095,0,1,1,-1.85739632977,2.20274038952,0,251,175,76,7968.785,active_time_frontloaded,1,3x3,E,0.5,2.147,kWh
id02,True,native,295,292,287,3,5,0,71.266,7.28076138681,7.1054273576e-15,54095,0,1,1,-1.85739632977,2.20274038952,0,251,175,76,7968.785,active_time_frontloaded,1,3x3,E,0.75,5.164,kWh
id02,True,native,295,292,287,3,5,0,71.266,7.28076138681,7.1054273576e-15,54095,0,1,1,-1.85739632977,2.20274038952,0,251,175,76,7968.785,active_time_frontloaded,1,3x3,E,0.9,7.25,kWh
id02,True,native,295,292,287,3,5,0,71.266,7.28076138681,7.1054273576e-15,54095,0,1,1,-1.85739632977,2.20274038952,0,251,175,76,7968.785,active_time_frontloaded,1,3x3,P,0.5,0.952,kW
id02,True,native,295,292,287,3,5,0,71.266,7.28076138681,7.1054273576e-15,54095,0,1,1,-1.85739632977,2.20274038952,0,251,175,76,7968.785,active_time_frontloaded,1,3x3,P,0.75,3.789,kW
id02,True,native,295,292,287,3,5,0,71.266,7.28076138681,7.1054273576e-15,54095,0,1,1,-1.85739632977,2.20274038952,0,251,175,76,7968.785,active_time_frontloaded,1,3x3,P,0.9,6.623,kW
id02,True,native,295,292,287,3,5,0,71.266,7.28076138681,7.1054273576e-15,54095,0,1,1,-1.85739632977,2.20274038952,0,251,175,76,7968.785,active_time_frontloaded,1,5x5,E,0.25,0,kWh
id02,True,native,295,292,287,3,5,0,71.266,7.28076138681,7.1054273576e-15,54095,0,1,1,-1.85739632977,2.20274038952,0,251,175,76,7968.785,active_time_frontloaded,1,5x5,E,0.5,2.147,kWh
id02,True,native,295,292,287,3,5,0,71.266,7.28076138681,7.1054273576e-15,54095,0,1,1,-1.85739632977,2.20274038952,0,251,175,76,7968.785,active_time_frontloaded,1,5x5,E,0.75,5.164,kWh
id02,True,native,295,292,287,3,5,0,71.266,7.28076138681,7.1054273576e-15,54095,0,1,1,-1.85739632977,2.20274038952,0,251,175,76,7968.785,active_time_frontloaded,1,5x5,E,0.9,7.25,kWh
id02,True,native,295,292,287,3,5,0,71.266,7.28076138681,7.1054273576e-15,54095,0,1,1,-1.85739632977,2.20274038952,0,251,175,76,7968.785,active_time_frontloaded,1,5x5,E,0.95,8.672,kWh
id02,True,native,295,292,287,3,5,0,71.266,7.28076138681,7.1054273576e-15,54095,0,1,1,-1.85739632977,2.20274038952,0,251,175,76,7968.785,active_time_frontloaded,1,5x5,P,0.25,0,kW
id02,True,native,295,292,287,3,5,0,71.266,7.28076138681,7.1054273576e-15,54095,0,1,1,-1.85739632977,2.20274038952,0,251,175,76,7968.785,active_time_frontloaded,1,5x5,P,0.5,0.952,kW
id02,True,native,295,292,287,3,5,0,71.266,7.28076138681,7.1054273576e-15,54095,0,1,1,-1.85739632977,2.20274038952,0,251,175,76,7968.785,active_time_frontloaded,1,5x5,P,0.75,3.789,kW
id02,True,native,295,292,287,3,5,0,71.266,7.28076138681,7.1054273576e-15,54095,0,1,1,-1.85739632977,2.20274038952,0,251,175,76,7968.785,active_time_frontloaded,1,5x5,P,0.9,6.623,kW
id02,True,native,295,292,287,3,5,0,71.266,7.28076138681,7.1054273576e-15,54095,0,1,1,-1.85739632977,2.20274038952,0,251,175,76,7968.785,active_time_frontloaded,1,5x5,P,0.95,6.822,kW
id03,True,native,89,89,87,0,2,0,64.842,7.37090352221,7.1054273576e-15,52129,0,0,1,0,2.75350796761,0,127,88,39,2567.928,active_time_frontloaded,1,3x3,E,0.5,1.519,kWh
id03,True,native,89,89,87,0,2,0,64.842,7.37090352221,7.1054273576e-15,52129,0,0,1,0,2.75350796761,0,127,88,39,2567.928,active_time_frontloaded,1,3x3,E,0.75,4.775,kWh
id03,True,native,89,89,87,0,2,0,64.842,7.37090352221,7.1054273576e-15,52129,0,0,1,0,2.75350796761,0,127,88,39,2567.928,active_time_frontloaded,1,3x3,E,0.9,8.834,kWh
id03,True,native,89,89,87,0,2,0,64.842,7.37090352221,7.1054273576e-15,52129,0,0,1,0,2.75350796761,0,127,88,39,2567.928,active_time_frontloaded,1,3x3,P,0.5,0.67,kW
id03,True,native,89,89,87,0,2,0,64.842,7.37090352221,7.1054273576e-15,52129,0,0,1,0,2.75350796761,0,127,88,39,2567.928,active_time_frontloaded,1,3x3,P,0.75,1.797,kW
id03,True,native,89,89,87,0,2,0,64.842,7.37090352221,7.1054273576e-15,52129,0,0,1,0,2.75350796761,0,127,88,39,2567.928,active_time_frontloaded,1,3x3,P,0.9,6.433,kW
id03,True,native,89,89,87,0,2,0,64.842,7.37090352221,7.1054273576e-15,52129,0,0,1,0,2.75350796761,0,127,88,39,2567.928,active_time_frontloaded,1,5x5,E,0.25,0,kWh
id03,True,native,89,89,87,0,2,0,64.842,7.37090352221,7.1054273576e-15,52129,0,0,1,0,2.75350796761,0,127,88,39,2567.928,active_time_frontloaded,1,5x5,E,0.5,1.519,kWh
id03,True,native,89,89,87,0,2,0,64.842,7.37090352221,7.1054273576e-15,52129,0,0,1,0,2.75350796761,0,127,88,39,2567.928,active_time_frontloaded,1,5x5,E,0.75,4.775,kWh
id03,True,native,89,89,87,0,2,0,64.842,7.37090352221,7.1054273576e-15,52129,0,0,1,0,2.75350796761,0,127,88,39,2567.928,active_time_frontloaded,1,5x5,E,0.9,8.834,kWh
id03,True,native,89,89,87,0,2,0,64.842,7.37090352221,7.1054273576e-15,52129,0,0,1,0,2.75350796761,0,127,88,39,2567.928,active_time_frontloaded,1,5x5,E,0.95,10.046,kWh
id03,True,native,89,89,87,0,2,0,64.842,7.37090352221,7.1054273576e-15,52129,0,0,1,0,2.75350796761,0,127,88,39,2567.928,active_time_frontloaded,1,5x5,P,0.25,0,kW
id03,True,native,89,89,87,0,2,0,64.842,7.37090352221,7.1054273576e-15,52129,0,0,1,0,2.75350796761,0,127,88,39,2567.928,active_time_frontloaded,1,5x5,P,0.5,0.67,kW
id03,True,native,89,89,87,0,2,0,64.842,7.37090352221,7.1054273576e-15,52129,0,0,1,0,2.75350796761,0,127,88,39,2567.928,active_time_frontloaded,1,5x5,P,0.75,1.797,kW
id03,True,native,89,89,87,0,2,0,64.842,7.37090352221,7.1054273576e-15,52129,0,0,1,0,2.75350796761,0,127,88,39,2567.928,active_time_frontloaded,1,5x5,P,0.9,6.433,kW
id03,True,native,89,89,87,0,2,0,64.842,7.37090352221,7.1054273576e-15,52129,0,0,1,0,2.75350796761,0,127,88,39,2567.928,active_time_frontloaded,1,5x5,P,0.95,6.566,kW
id04,True,native,201,200,200,1,0,0,59.239,7.36693548387,7.1054273576e-15,53569,0,1,2,-0.00224905353572,2.94944772843,0,241,168,73,5691.801,active_time_frontloaded,1,3x3,E,0.5,3.4,kWh
id04,True,native,201,200,200,1,0,0,59.239,7.36693548387,7.1054273576e-15,53569,0,1,2,-0.00224905353572,2.94944772843,0,241,168,73,5691.801,active_time_frontloaded,1,3x3,E,0.75,7.119,kWh
id04,True,native,201,200,200,1,0,0,59.239,7.36693548387,7.1054273576e-15,53569,0,1,2,-0.00224905353572,2.94944772843,0,241,168,73,5691.801,active_time_frontloaded,1,3x3,E,0.9,11.258,kWh
id04,True,native,201,200,200,1,0,0,59.239,7.36693548387,7.1054273576e-15,53569,0,1,2,-0.00224905353572,2.94944772843,0,241,168,73,5691.801,active_time_frontloaded,1,3x3,P,0.5,1.947,kW
id04,True,native,201,200,200,1,0,0,59.239,7.36693548387,7.1054273576e-15,53569,0,1,2,-0.00224905353572,2.94944772843,0,241,168,73,5691.801,active_time_frontloaded,1,3x3,P,0.75,6.548,kW
id04,True,native,201,200,200,1,0,0,59.239,7.36693548387,7.1054273576e-15,53569,0,1,2,-0.00224905353572,2.94944772843,0,241,168,73,5691.801,active_time_frontloaded,1,3x3,P,0.9,6.916,kW
id04,True,native,201,200,200,1,0,0,59.239,7.36693548387,7.1054273576e-15,53569,0,1,2,-0.00224905353572,2.94944772843,0,241,168,73,5691.801,active_time_frontloaded,1,5x5,E,0.25,0,kWh
id04,True,native,201,200,200,1,0,0,59.239,7.36693548387,7.1054273576e-15,53569,0,1,2,-0.00224905353572,2.94944772843,0,241,168,73,5691.801,active_time_frontloaded,1,5x5,E,0.5,3.4,kWh
id04,True,native,201,200,200,1,0,0,59.239,7.36693548387,7.1054273576e-15,53569,0,1,2,-0.00224905353572,2.94944772843,0,241,168,73,5691.801,active_time_frontloaded,1,5x5,E,0.75,7.119,kWh
id04,True,native,201,200,200,1,0,0,59.239,7.36693548387,7.1054273576e-15,53569,0,1,2,-0.00224905353572,2.94944772843,0,241,168,73,5691.801,active_time_frontloaded,1,5x5,E,0.9,11.258,kWh
id04,True,native,201,200,200,1,0,0,59.239,7.36693548387,7.1054273576e-15,53569,0,1,2,-0.00224905353572,2.94944772843,0,241,168,73,5691.801,active_time_frontloaded,1,5x5,E,0.95,12.352,kWh
id04,True,native,201,200,200,1,0,0,59.239,7.36693548387,7.1054273576e-15,53569,0,1,2,-0.00224905353572,2.94944772843,0,241,168,73,5691.801,active_time_frontloaded,1,5x5,P,0.25,0,kW
id04,True,native,201,200,200,1,0,0,59.239,7.36693548387,7.1054273576e-15,53569,0,1,2,-0.00224905353572,2.94944772843,0,241,168,73,5691.801,active_time_frontloaded,1,5x5,P,0.5,1.947,kW
id04,True,native,201,200,200,1,0,0,59.239,7.36693548387,7.1054273576e-15,53569,0,1,2,-0.00224905353572,2.94944772843,0,241,168,73,5691.801,active_time_frontloaded,1,5x5,P,0.75,6.548,kW
id04,True,native,201,200,200,1,0,0,59.239,7.36693548387,7.1054273576e-15,53569,0,1,2,-0.00224905353572,2.94944772843,0,241,168,73,5691.801,active_time_frontloaded,1,5x5,P,0.9,6.916,kW
id04,True,native,201,200,200,1,0,0,59.239,7.36693548387,7.1054273576e-15,53569,0,1,2,-0.00224905353572,2.94944772843,0,241,168,73,5691.801,active_time_frontloaded,1,5x5,P,0.95,7.017,kW
